Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,Break_Out_Category,Break_Out,CategoryId,TopicId,IndicatorID,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.2,1.2,,,1.0,1.5,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.6,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.6,3.9,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.0,3.3,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,4.1,4.4,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.3,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.3,Gender,Male,C1,T5,HC503,Crude,BOC02,GEN01,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.0,3.3,Gender,Female,C1,T5,HC503,Crude,BOC02,GEN02,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,2.2,6.2,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.1,1.1,,,0.8,1.4,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.5,1.7,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.9,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.0,3.3,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.1,4.4,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Gender,Male,C1,T5,HC503,Crude,BOC02,GEN01,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Gender,Female,C1,T5,HC503,Crude,BOC02,GEN02,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.1,1.7,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.6,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.0,4.3,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,2.9,3.2,Gender,Male,C1,T5,HC503,Crude,BOC02,GEN01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.8,3.1,Gender,Female,C1,T5,HC503,Crude,BOC02,GEN02,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.1,1.7,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.7,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.6,3.6,,,3.5,3.7,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.0,4.0,,,3.9,4.2,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.3,2.3,,,2.2,2.4,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.0,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,2.9,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,4.0,4.2,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.2,2.3,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.7,2.8,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,2.0,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.4,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.0,2.2,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.7,2.8,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.2,2.3,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.9,2.0,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,1.9,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.4,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.0,2.2,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.7,2.8,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.3,2.3,,,2.2,2.4,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.0,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.2,2.3,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,2.0,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.4,0.4,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.1,2.2,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.8,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.3,2.3,,,2.3,2.4,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
